Date,OT,Anomaly,start_date,end_date,date,his_avg_1,his_std_1,his_avg_2,his_std_2,his_avg_3,his_std_3,his_avg_4,his_std_4,his_avg_5,his_std_5,his_avg_6,his_std_6,his_avg_7,his_std_7,prior_history_avg,prior_history_std
202112,2.4,0.06,2021-12-01,2021-12-31,2021-12-01,2.05,,2.3099999999999996,0.3676955262170047,2.623333333333333,0.6017751518078271,2.3649999999999998,0.7129983637194875,2.436,0.6375578405133138,2.436,0.6375578405133138,2.4583333333333335,0.5728670584583012,2.4583333333333335,0.5728670584583012
202201,1.64,-0.67,2022-01-01,2022-01-31,2022-01-01,2.09,,2.425,0.4737615433949868,2.47,0.34394767043839675,2.315,0.41829017041602423,2.498,0.5465070905303974,2.421666666666667,0.5233513797313107,2.337142857142857,0.5275008463094091,2.337142857142857,0.5275008463094091
202202,1.76,-0.37,2022-02-01,2022-02-28,2022-02-01,2.02,,2.2350000000000003,0.3040559159102155,2.5833333333333335,0.6404946005497104,2.6574999999999998,0.5435914519808663,2.5759999999999996,0.5048068937722621,2.4683333333333333,0.5228925957275228,2.364285714285714,0.5510250188771572,2.364285714285714,0.5510250188771572
202203,2.28,-0.23,2022-03-01,2022-03-31,2022-03-01,2.51,,2.6849999999999996,0.2474873734152917,2.5366666666666666,0.3108590248542468,2.52,0.2559947916136835,2.534,0.22389729788454335,2.598333333333333,0.25482673852377935,2.531428571428571,0.29231424708285947,2.531428571428571,0.29231424708285947
202204,2.6,0.08,2022-04-01,2022-04-30,2022-04-01,2.06,,2.29,0.3252691193458118,2.5966666666666667,0.5788206400374241,2.5625,0.47751963310423157,2.75,0.5888972745734182,2.7916666666666665,0.5365227550315705,2.7971428571428567,0.48999028173064435,2.7971428571428567,0.48999028173064435
202205,3.19,0.28,2022-05-01,2022-05-31,2022-05-01,2.98,,3.035,0.07778174593052013,3.035,0.07778174593052013,3.026666666666667,0.05686240703077323,3.11,0.17301252363147973,3.102,0.15089731607951148,3.102,0.15089731607951148,3.102,0.15089731607951148
202206,2.36,-0.56,2022-06-01,2022-06-30,2022-06-01,2.97,,2.85,0.16970562748477155,3.0233333333333334,0.32331615074619047,3.055,0.27147743920996453,3.056,0.23511699215496953,2.9600000000000004,0.3154679064500857,3.0442857142857145,0.36422781986265784,3.0442857142857145,0.36422781986265784
202207,2.78,0.0,2022-07-01,2022-07-31,2022-07-01,3.4,,3.17,0.3252691193458118,3.033333333333333,0.3300505011863084,2.9899999999999998,0.2830783166074953,2.9519999999999995,0.2594609797252759,2.945,0.23270152556440193,2.9857142857142853,0.23817760480064332,2.9857142857142853,0.23817760480064332
202208,3.08,0.46,2022-08-01,2022-08-31,2022-08-01,3.14,,2.7800000000000002,0.5091168824543144,2.78,0.3600000000000001,2.83,0.3104834939252005,2.948,0.3767227096950754,3.035,0.39868533958499164,2.9457142857142857,0.43389158180576026,2.9457142857142857,0.43389158180576026
202209,1.85,-0.64,2022-09-01,2022-09-30,2022-09-01,2.39,,2.415,0.03535533905932725,2.4266666666666667,0.03214550253664317,2.7125,0.5722688761995244,2.6239999999999997,0.533647823943844,2.6416666666666666,0.4792668011313391,2.567142857142857,0.47988589913694707,2.567142857142857,0.47988589913694707
202210,1.68,-0.48,2022-10-01,2022-10-31,2022-10-01,3.15,,2.665,0.685893577750951,2.84,0.5719265687131521,2.9875,0.5523510357251687,2.9099999999999997,0.5087730338766,2.823333333333333,0.5021420781677897,2.8342857142857136,0.4593058945429557,2.8342857142857136,0.4593058945429557
202211,2.44,0.21,2022-11-01,2022-11-30,2022-11-01,1.3,,1.62,0.4525483399593903,1.7266666666666666,0.3695041722813604,1.9725,0.5768520896497934,1.902,0.523851123889221,1.8766666666666667,0.4726379869061168,2.087142857142857,0.7044552099723181,2.087142857142857,0.7044552099723181
202212,2.79,0.45,2022-12-01,2022-12-31,2022-12-01,2.4,,2.2249999999999996,0.2474873734152917,2.34,0.26514147167125707,2.5675,0.5038766383418334,2.372,0.6176730526743092,2.43,0.5704384278780664,2.43,0.5704384278780664,2.43,0.5704384278780664
202301,2.94,0.63,2023-01-01,2023-01-31,2023-01-01,1.64,,1.8649999999999998,0.31819805153394637,2.163333333333333,0.5635896852616568,2.2624999999999997,0.5010904775254332,2.1799999999999997,0.4715400301140933,2.355,0.6013567992465039,2.3099999999999996,0.5617235381692076,2.3099999999999996,0.5617235381692076
202302,2.01,-0.12,2023-02-01,2023-02-28,2023-02-01,1.76,,1.8900000000000001,0.18384776310850234,2.0766666666666667,0.34847285881878004,2.3775,0.6655511500503423,2.478,0.6186436777337985,2.44,0.5611060505822405,2.367142857142857,0.5472876844254851,2.367142857142857,0.5472876844254851
202303,2.87,0.36,2023-03-01,2023-03-31,2023-03-01,2.28,,2.3949999999999996,0.1626345596729059,2.5499999999999994,0.2920616373302047,2.4724999999999997,0.2844146034694186,2.472,0.2463128092487274,2.4916666666666667,0.22551422719346698,2.5528571428571425,0.2618978354062442,2.5528571428571425,0.2618978354062442
202304,2.42,-0.1,2023-04-01,2023-04-30,2023-04-01,2.6,,2.33,0.3818376618407357,2.393333333333333,0.2914332399252586,2.5975,0.47260801234567884,2.5700000000000003,0.4138840417314975,2.725,0.5302735143301048,2.7642857142857147,0.4951046065515563,2.7642857142857147,0.4951046065515563
202305,2.59,-0.32,2023-05-01,2023-05-31,2023-05-01,3.19,,3.085,0.14849242404917495,3.0866666666666664,0.10503967504392485,3.0866666666666664,0.10503967504392485,3.0675,0.09394147114027969,3.126,0.15404544783926594,3.1166666666666667,0.13966626889362607,3.1166666666666667,0.13966626889362607
202306,2.87,-0.05,2023-06-01,2023-06-30,2023-06-01,2.36,,2.665,0.4313351365237942,2.686666666666667,0.3073000705065546,2.8575,0.42390053864871036,2.916,0.389717846653191,2.94,0.3534968175245713,2.8742857142857146,0.36655409527367827,2.8742857142857146,0.36655409527367827
202307,2.74,-0.04,2023-07-01,2023-07-31,2023-07-01,2.78,,3.09,0.4384062043356595,3.0399999999999996,0.3218695387886217,2.9699999999999998,0.297769485788364,2.9479999999999995,0.2625261891697665,2.9233333333333333,0.242459618630952,2.9214285714285713,0.22139170199961364,2.9214285714285713,0.22139170199961364
202308,2.78,0.16,2023-08-01,2023-08-31,2023-08-01,3.08,,3.1100000000000003,0.04242640687119289,2.8800000000000003,0.39949968710876366,2.855,0.3300000000000001,2.88,0.2912043955712208,2.97,0.34123305818750915,3.0414285714285714,0.36434546662147327,3.0414285714285714,0.36434546662147327
202309,2.12,-0.37,2023-09-01,2023-09-30,2023-09-01,1.85,,2.12,0.3818376618407357,2.2266666666666666,0.3271594921950658,2.2824999999999998,0.2895254738360685,2.54,0.6280127387243032,2.4949999999999997,0.5724246675327679,2.5285714285714285,0.530044921726092,2.5285714285714285,0.530044921726092
202310,2.17,0.01,2023-10-01,2023-10-31,2023-10-01,1.68,,2.415,1.039446968344225,2.3366666666666664,0.7474177769717103,2.55,0.7446251853561404,2.726,0.7554667431462486,2.705,0.6776651090324779,2.66,0.6299735444180705,2.66,0.6299735444180705
202311,1.39,-0.84,2023-11-01,2023-11-30,2023-11-01,2.44,,1.87,0.8061017305526641,1.8933333333333333,0.5714309523759921,1.9049999999999998,0.4671545069175008,2.066,0.5415533214744417,1.9916666666666665,0.517471416279843,1.957142857142857,0.48113457180967173,1.957142857142857,0.48113457180967173
202312,2.59,0.25,2023-12-01,2023-12-31,2023-12-01,2.79,,2.5949999999999998,0.27577164466275367,2.413333333333333,0.37018013633004865,2.4524999999999997,0.31223655562196223,2.6119999999999997,0.4475712233823797,2.4416666666666664,0.5782185284705659,2.481428571428571,0.5382201709160968,2.481428571428571,0.5382201709160968
202401,3.26,0.95,2024-01-01,2024-01-31,2024-01-01,2.94,,2.29,0.9192388155425117,2.223333333333333,0.6601767440112787,2.3575,0.6021281701874887,2.398,0.5292636394085655,2.3066666666666666,0.5235901705214362,2.4385714285714286,0.5918172175998423,2.4385714285714286,0.5918172175998423
202402,2.05,-0.08,2024-02-01,2024-02-29,2024-02-01,2.01,,1.8849999999999998,0.17677669529663673,1.9299999999999997,0.1473091986265623,2.0599999999999996,0.286472802664872,2.3039999999999994,0.5993579898524753,2.4,0.5853887597144312,2.3785714285714286,0.5373834314350903,2.3785714285714286,0.5373834314350903
202403,2.87,0.36,2024-03-01,2024-03-31,2024-03-01,2.87,,2.575,0.4171930009000632,2.5533333333333332,0.2973774257292127,2.63,0.28717010057919806,2.552,0.3037597735053145,2.5383333333333336,0.2737456240137304,2.545714285714286,0.2506562814464689,2.545714285714286,0.2506562814464689
202404,2.77,0.25,2024-04-01,2024-04-30,2024-04-01,2.42,,2.51,0.1272792206135787,2.36,0.2749545416973504,2.4,0.2383275057562597,2.562,0.41691725797812684,2.545,0.3752199355044985,2.6814285714285715,0.4976085667613508,2.6814285714285715,0.4976085667613508
